Epoch	Averagefailure_rate	Stdfailure_rate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
31	0.09166667	0.027638542	0.4567071	1.5063589	3.7913673	-1.684912	-0.37132937	2.0796964	2.2657585	-11.913857	15.041667	36.765564	149.0	0.0	10.041667	40.889767	363.0	0.0	1000.0	1000.0	0.45833334	0.14166667	20730.0	0.0259125	775004.0	-1.9034655	1.1049488	-0.07207286	-14.94586	-1.9034724	1.1049566	-0.092493534	-14.740593	1.4080257	2.5187697	45.196	-15.0336275	1.0684997	3.3144403	101.23148	1e-08	1.97227	4.8702726	85.756615	-10.557534	2.4975793	0.0019969263	0.0019847348	0.068611614	0.24678369	0.000120347795	-5.6757946	0.003556676	9.355148e-10	-18.0168	1.4976226e-08	-1.9722704	23.71355	129.38345	4053.4697291851044
32	0.108333334	0.014433759	-0.34950015	1.5458019	2.174312	-4.8371134	-0.9567919	1.4564666	3.5402415	-5.6078677	26.535715	60.86078	225.0	0.0	8.275	24.245264	200.0	0.0	1000.0	1000.0	0.17857143	0.06666667	21473.0	0.026027878787878787	800004.0	-1.9405427	1.1167706	0.0867157	-14.276951	-1.940562	1.1167793	0.015430212	-15.476528	1.4171575	2.4527671	53.6333	-24.847906	1.0339721	3.2835784	121.112465	1e-08	1.9789464	4.954514	71.45668	-11.52661	2.60531	0.0023248494	0.002303837	0.07307136	0.2507519	0.00012897459	-5.537562	0.004050297	8.300079e-10	-18.0168	1.4976223e-08	-1.9789464	23.938694	131.99156	4185.375731706619
33	0.15833335	0.11873173	-0.060389295	1.5475341	3.545734	-4.593399	0.4063832	1.7462851	9.947489	-3.5661628	14.583333	25.347448	102.0	0.0	55.391666	181.63142	932.0	0.0	1000.0	1000.0	0.16666667	0.325	21836.0	0.02568941176470588	825004.0	-2.0442338	1.1772962	-0.11815572	-13.497235	-2.0442584	1.1772875	-0.0418967	-13.793461	1.4198087	2.4459426	51.765484	-21.018593	1.0009807	3.2376425	109.50019	1e-08	2.0121377	5.09127	82.8178	-13.069641	2.4365015	0.0024286031	0.0024062071	0.071181476	0.24657676	-3.170442e-05	-5.4361763	0.004459674	9.968171e-10	-18.0168	1.4976226e-08	-2.0121377	23.653873	129.81114	4315.314077138901
34	0.13333334	0.04082483	-0.1234766	0.80935353	1.7058374	-1.1331365	0.36338437	1.0659463	4.38499	-1.6248534	31.583334	61.873474	232.0	0.0	30.0	103.37021	711.0	0.0	1000.0	1000.0	0.16666667	0.26666668	22581.0	0.025806857142857142	850004.0	-2.1371264	1.238761	-0.18646175	-10.617624	-2.1371398	1.2387468	-0.27709603	-10.65621	1.4298203	2.4290562	48.86462	-19.143894	0.98787355	3.139269	96.66425	1e-08	1.945825	5.1691394	96.537506	-12.876532	2.436459	0.0023555707	0.0023518216	0.07189148	0.24848665	0.0002491822	-5.345682	0.004945792	1.0367844e-09	-18.0168	1.4976223e-08	-1.945825	23.554117	130.50832	4445.847898483276
35	0.09166667	0.027638542	-0.4810911	1.3723294	1.9713826	-6.1117787	0.0117700575	2.9186747	5.7115884	-20.945368	2.375	11.3901	57.0	0.0	17.491667	75.5641	654.0	0.0	1000.0	1000.0	0.041666668	0.24166666	23126.0	0.025695555555555555	875004.0	-2.1005664	1.2080135	-0.25453877	-12.009198	-2.1005778	1.208019	-0.3367743	-11.998669	1.4199063	2.2779703	49.754185	-23.919891	1.0074335	3.0448651	79.225334	1e-08	2.0620165	5.4284463	107.481155	-11.023453	2.6362166	0.0023100537	0.0023043642	0.06849075	0.2290577	-0.00028375103	-5.5144067	0.0042832266	7.6480305e-10	-18.0168	1.4976226e-08	-2.0620165	23.946262	129.84683	4575.570405721664
36	0.1	0.08498366	-0.34175676	2.7002525	4.1302433	-8.868243	0.14381073	1.0960518	4.04205	-1.7625073	29.5	122.38391	661.0	0.0	21.558332	89.509384	642.0	0.0	1000.0	1000.0	0.35714287	0.20833333	23464.0	0.025366486486486487	900004.0	-2.03339	1.2077016	0.46642566	-13.630463	-2.0333922	1.2077107	0.42135322	-13.507699	1.4444444	2.4489703	54.326885	-43.72809	1.0032147	3.2262418	102.88519	1e-08	1.8113815	4.9556646	89.01659	-12.407683	2.5558064	0.002233956	0.0022137607	0.07127694	0.2439581	0.0008350424	-5.569814	0.004337564	8.745786e-10	-18.0168	1.4976223e-08	-1.8113815	23.578327	131.10104	4706.722342967987
37	0.09166667	0.049300667	0.404525	1.4674153	5.1517644	-1.7238806	-0.5815548	1.3137896	3.3611848	-3.3349016	6.5416665	16.869547	72.0	0.0	10.225	30.795141	283.0	0.0	1000.0	1000.0	0.375	0.14166667	23621.0	0.02486421052631579	925004.0	-2.021402	1.1418431	1.8991191	-13.762113	-2.0214107	1.1418508	1.6474705	-13.867661	1.4141856	2.433608	45.727608	-58.160877	1.0174675	3.224318	167.4608	1e-08	1.9901881	4.735012	90.519035	-13.488088	2.7765996	0.0023522805	0.0023492696	0.07091653	0.24283971	3.177154e-05	-5.6973906	0.0034257253	7.1795403e-10	-18.0168	1.4976226e-08	-1.9901882	23.929392	130.38231	4837.089965105057
38	0.116666675	0.05	0.08469028	1.4458078	4.1903505	-2.525901	-0.11111137	1.4333887	4.7308097	-5.9095	26.166666	75.01981	351.0	0.0	8.483334	18.603306	102.0	0.0	1000.0	1000.0	0.25	0.225	24259.0	0.02488102564102564	950004.0	-1.999091	1.0911752	2.2235074	-12.229668	-1.9990966	1.0911807	1.795254	-12.041476	1.3659208	2.4094384	45.01109	-88.71511	1.0596876	3.3177996	193.91577	1e-08	1.9671676	4.7020454	98.34903	-11.728441	2.6547751	0.0021750822	0.00217316	0.07312751	0.24175781	0.00014886101	-5.657675	0.0035947198	7.3887063e-10	-18.0168	1.4976223e-08	-1.9671676	23.694971	130.77908	4967.8034427165985
39	0.25833333	0.043301273	0.2116986	1.7871249	5.270407	-4.32539	-0.14351717	0.8757313	2.652611	-2.395814	20.458334	58.490726	287.0	0.0	58.091667	134.49765	867.0	0.0	1000.0	1000.0	0.33333334	0.125	24740.0	0.02474	975004.0	-1.9788578	1.0333276	-0.29066247	-9.842861	-1.9788984	1.0332735	-0.28413188	-10.268654	1.3844942	2.4465396	53.72615	-108.04841	1.0335413	3.4558487	247.17815	1e-08	2.00773	4.407082	92.98762	-10.835333	2.4671056	0.0019323633	0.0019404993	0.07541099	0.24832468	-6.826241e-06	-5.5437202	0.004033939	9.0027835e-10	-18.0168	1.4976226e-08	-2.00773	23.562674	129.28284	5097.1802542209625
40	0.14166668	0.027638542	-0.06399124	1.268699	2.975601	-2.9913058	0.18120044	0.8959533	4.848363	-1.454092	16.892857	37.05338	143.0	0.0	36.233334	136.89868	863.0	0.0	1000.0	1000.0	0.17857143	0.14166667	25213.0	0.024598048780487804	1000004.0	-1.9493108	1.0072889	-0.23410356	-9.434743	-1.949321	1.0072948	-0.15909839	-9.169895	1.3405267	2.2566507	54.81451	-80.69327	1.0932952	3.475965	239.95335	1e-08	1.9340265	4.539371	92.3905	-11.991768	2.335231	0.0018202504	0.0018150166	0.068038285	0.22165361	0.00026232403	-5.6723886	0.003522124	8.1944757e-10	-18.0168	1.4976223e-08	-1.9340265	23.349339	131.44102	5228.607347488403
41	0.18333334	0.037267797	-0.3029734	1.340769	3.2862213	-3.7128959	-0.04639772	1.3874068	3.8253136	-11.824948	24.166666	40.348137	148.0	0.0	46.216667	140.1394	885.0	0.0	1000.0	1000.0	0.125	0.11666667	25793.0	0.024564761904761905	1025004.0	-1.9251468	0.9814381	-0.35663497	-8.377514	-1.9251499	0.98144954	-0.3172295	-8.1831455	1.3750658	2.1516483	54.113583	-75.39845	1.0410461	3.275639	230.19171	1e-08	1.9843479	4.8144717	103.11127	-11.585979	2.4255989	0.0017461318	0.0017332751	0.06290568	0.20881848	5.645808e-05	-5.804787	0.0031213847	6.5576716e-10	-18.0168	1.4976226e-08	-1.9843479	23.537548	129.43686	5358.138068914413
42	0.17500001	0.04330127	-0.016031822	1.0242752	2.4698958	-1.8330027	0.18003684	1.2429284	4.9622264	-1.7070922	30.583334	72.15719	283.0	0.0	26.841667	75.44313	449.0	0.0	1000.0	1000.0	0.083333336	0.25	26527.0	0.02467627906976744	1050004.0	-1.8943998	0.92645967	-0.36754423	-9.446531	-1.8944153	0.92648196	-0.30553263	-9.3902235	1.397013	2.0404074	42.397423	-56.67198	1.0052328	3.1313665	219.17827	1e-08	1.9656628	4.7120304	100.463875	-10.698798	2.476776	0.0015895807	0.0015688209	0.05940069	0.19295716	0.000111847214	-5.7206945	0.0033421477	5.374917e-10	-18.0168	1.4976223e-08	-1.9656627	23.67243	131.19986	5489.221870183945
43	0.17500001	0.049300667	0.30351606	1.4351896	2.4328747	-4.072636	0.02849089	1.143068	4.8846235	-2.0654843	9.041667	28.73511	140.0	0.0	30.783333	104.40396	688.0	0.0	1000.0	1000.0	0.33333334	0.2	26862.0	0.02442	1075004.0	-1.8880101	0.9238	-0.2981925	-9.593617	-1.8880155	0.9238308	-0.28150362	-9.879449	1.4145542	1.9662163	50.844517	-21.736942	0.9700433	3.0703347	134.24626	1e-08	2.0055711	4.883178	110.2858	-13.017183	2.2173824	0.0017176557	0.001694862	0.05658742	0.18497263	-6.3423187e-07	-5.7487593	0.0032355937	6.384118e-10	-18.0168	1.4976226e-08	-2.0055711	23.849062	129.79878	5618.996408939362
44	0.15	0.016666666	0.99539006	1.4700245	4.2555985	-1.7093686	0.0012193322	0.93502057	3.3681307	-1.8007659	26.892857	48.005466	173.0	0.0	19.941668	64.855	519.0	0.0	1000.0	1000.0	0.6785714	0.125	27497.0	0.024441777777777778	1100004.0	-1.866113	0.92441195	-0.020017624	-9.052351	-1.8661155	0.9244512	0.118326426	-8.967662	1.4517081	2.0134788	48.17309	-31.964314	0.95577335	3.137867	113.00379	1e-08	1.9455725	4.8364677	86.841	-10.994674	2.3681576	0.0017916262	0.0017603487	0.05552668	0.18477005	0.00013646748	-6.0247283	0.0025232327	5.592188e-10	-18.0168	1.4976223e-08	-1.9455725	23.62	131.03955	5750.0256180763245
45	0.10000001	0.023570228	0.076043	1.2695746	4.311956	-1.4505469	-0.093428485	0.8729133	3.406081	-1.6217563	25.708334	53.692394	216.0	0.0	19.783333	86.33656	768.0	0.0	1000.0	1000.0	0.25	0.11666667	28122.0	0.02445391304347826	1125004.0	-1.826514	0.8850035	-0.20976013	-9.127988	-1.8265115	0.88502705	-0.231278	-8.696955	1.4889374	2.0133271	48.112373	-17.046629	0.93328106	3.2306037	109.66974	1e-08	1.9499842	4.85831	81.43165	-11.65263	2.20427	0.0016596112	0.0016478188	0.054837637	0.1867316	0.000100792684	-5.998717	0.0025506262	6.3746325e-10	-18.0168	1.4976226e-08	-1.9499846	23.42274	129.22408	5879.401524543762
46	0.26666668	0.0745356	-0.2879443	2.753375	4.442668	-11.841639	-0.40636095	2.9688404	6.042288	-22.315733	35.916668	92.35345	405.0	0.0	42.283333	111.931244	801.0	0.0	1000.0	1000.0	0.29166666	0.16666667	28976.0	0.024660425531914894	1150004.0	-1.7490876	0.82825524	-0.08061612	-9.8731365	-1.7490749	0.8282884	-0.075422645	-9.845598	1.4976933	2.006039	48.01892	-32.825523	0.94704473	3.435217	120.089516	1e-08	2.0246398	4.6265626	88.365295	-13.47102	2.440609	0.0015128439	0.0015029017	0.05402481	0.18177839	-2.4738623e-05	-5.9226117	0.0027830766	4.4456297e-10	-18.0168	1.4976223e-08	-2.02464	23.686758	131.6867	6010.967210292816
47	0.116666675	0.0372678	0.04383554	1.345119	3.894495	-2.5070467	-0.04144377	0.9218137	2.5271487	-2.4144547	41.708332	130.20128	629.0	0.0	21.158333	100.138405	916.0	0.0	1000.0	1000.0	0.20833333	0.11666667	29977.0	0.024980833333333334	1175004.0	-1.6727486	0.7996187	-0.20353597	-10.3788595	-1.6727343	0.7996373	-0.07253361	-9.544367	1.5136023	1.9275912	48.49788	-81.88113	0.916075	3.2945404	153.33176	1e-08	2.0071564	4.8364105	119.489815	-10.814948	2.4107807	0.0013445574	0.0013444343	0.051610045	0.17154065	-7.6040287e-06	-5.9223437	0.0027294084	3.4658038e-10	-18.0168	1.4976226e-08	-2.0071564	23.752695	129.91586	6140.886548280716
48	0.09166667	0.014433756	0.094888024	0.8635735	2.1556976	-1.8960928	-0.07199799	0.8257411	2.789167	-1.8511009	12.107142	39.2968	197.0	0.0	34.4	127.06465	753.0	0.0	1000.0	1000.0	0.14285715	0.108333334	30316.0	0.024747755102040817	1200004.0	-1.5874063	0.8092905	-0.12120569	-11.040768	-1.5873904	0.80931485	-0.11375654	-10.769234	1.514933	1.7322105	49.80653	-108.952805	0.87781334	3.180756	252.35715	1e-08	1.9527793	4.7267523	85.68672	-15.18618	2.2475755	0.0014865743	0.0014960334	0.046997003	0.15300359	0.00010226674	-6.212658	0.0020926245	2.4806002e-10	-18.0168	1.4976223e-08	-1.9527793	23.614983	131.22267	6272.166069984436
49	0.125	0.014433759	0.3188436	1.0542172	4.064052	-0.8785812	0.3411588	1.0989993	5.47134	-1.4455287	62.208332	150.57002	513.0	0.0	41.033333	148.08556	926.0	0.0	1000.0	1000.0	0.20833333	0.25	31809.0	0.0254472	1225004.0	-1.4985096	0.8021892	0.012185454	-10.822458	-1.4985224	0.8022076	0.083324075	-10.566096	1.525372	1.6010236	74.89043	-16.123375	0.83531344	3.0695267	203.7515	1e-08	2.0087314	4.7049375	95.2533	-11.680249	1.7707329	0.0015744285	0.0015703908	0.03985878	0.13494721	-2.8724776e-06	-6.1323237	0.0022267979	4.0636888e-10	-18.0168	1.4976226e-08	-2.0087314	23.912664	130.08775	6402.147246599197
50	0.08333334	0.0372678	0.12042538	0.85482544	2.2188978	-1.3645138	-0.16016436	0.8782116	2.6271467	-1.5746081	20.125	77.55714	388.0	0.0	26.641666	125.412636	846.0	0.0	1000.0	1000.0	0.16666667	0.125	32292.0	0.02532705882352941	1250004.0	-1.4399921	0.81757766	0.20880502	-10.954323	-1.4400022	0.8175927	0.18112135	-10.281668	1.5219474	1.5791368	64.22532	-22.424557	0.8433782	3.1673384	206.99466	1e-08	1.9972711	4.6680527	95.67436	-11.596574	1.9769677	0.0016840735	0.001658862	0.039579365	0.13480693	1.0901637e-05	-6.1730285	0.0021190413	2.382866e-10	-18.0168	1.4976223e-08	-1.997271	23.816587	131.431	6533.587722539902
51	0.06666667	0.052704632	0.13193026	1.1735874	3.0763564	-1.2828577	-0.047657903	1.0435185	3.6884713	-2.2792883	2.6666667	9.607577	45.0	0.0	17.25	108.17557	907.0	0.0	1000.0	1000.0	0.29166666	0.13333334	32356.0	0.024889230769230768	1275004.0	-1.3855242	0.81447166	0.13717324	-11.384233	-1.3855251	0.8145128	0.19996	-11.078186	1.5489031	1.6026363	52.07789	-23.92899	0.86361754	3.3649	100.88458	1e-08	1.9719524	4.588241	91.44836	-10.908844	2.1833045	0.001700857	0.0016733218	0.03956865	0.13657616	6.562155e-05	-6.247021	0.0020576862	1.07505206e-10	-18.0168	1.4976226e-08	-1.9719524	23.833942	129.49014	6663.118671417236
52	0.116666675	0.055277076	-0.10229034	0.92279035	2.1859956	-1.8002315	-0.13414197	0.73350513	2.4072804	-1.4129355	36.285713	104.65961	486.0	0.0	41.641666	152.06067	928.0	0.0	1000.0	1000.0	0.17857143	0.09166667	33372.0	0.025186415094339623	1300004.0	-1.366614	0.82290566	2.0752385	-11.192576	-1.3666265	0.822904	2.1916013	-10.688821	1.5598223	1.6783402	58.869987	-35.20751	0.88733757	3.7208443	118.66041	1e-08	1.9006126	4.248481	69.44767	-11.701367	2.074682	0.0017106404	0.0016966515	0.042826883	0.14941025	0.00030572622	-6.0026054	0.0026084427	2.366073e-10	-18.0168	1.4976223e-08	-1.9006127	23.883629	131.90555	6794.998293161392
53	0.075	0.036324162	0.35915747	1.3569276	4.637182	-1.4148532	-0.4210416	0.8470468	2.2759342	-2.3955843	2.3333333	6.6248693	28.0	0.0	26.716667	123.706314	850.0	0.0	1000.0	1000.0	0.29166666	0.06666667	33428.0	0.02476148148148148	1325004.0	-1.3465635	0.81196094	1.4110055	-9.519099	-1.3465719	0.81197834	1.3737233	-9.259929	1.5989555	1.669903	45.131657	-42.674175	0.849921	3.783141	106.27565	1e-08	1.9029865	4.5521398	92.06973	-11.659486	2.0766478	0.0013982892	0.0013816925	0.042661477	0.14844914	0.00018790526	-6.151177	0.0021823316	1.9743313e-10	-18.0168	1.4976226e-08	-1.9029868	23.752626	129.75403	6924.842046737671
54	0.083333336	0.016666666	-0.020352066	0.9681472	2.1491704	-1.4328318	-0.075481065	0.74455476	2.4186099	-1.2805415	3.0833333	11.863518	59.0	0.0	25.508333	119.269516	892.0	0.0	1000.0	1000.0	0.16666667	0.06666667	33889.0	0.024646545454545456	1350004.0	-1.2836752	0.8121067	0.18501467	-9.320831	-1.2836828	0.81213576	0.21674716	-9.371001	1.5846682	1.6976082	44.5851	-29.300186	0.85687995	3.8180451	127.9306	1e-08	2.0764391	4.5470963	116.51843	-10.925412	1.7548856	0.0014861543	0.0014648353	0.04378432	0.15189153	-0.00012840201	-6.1429143	0.0022201869	3.8270198e-10	-18.0168	1.4976223e-08	-2.0764391	23.754543	131.66876	7056.376989603043
55	0.050000004	0.028867515	-0.39507404	0.49849457	0.69734246	-1.2454207	-0.40668896	0.893924	2.1792653	-2.5806494	27.875	117.46179	589.0	0.0	10.666667	84.08252	921.0	0.0	1000.0	1000.0	0.0	0.06666667	34184.0	0.024417142857142856	1375004.0	-1.2512794	0.81585836	0.25332367	-9.831541	-1.2512838	0.8158837	0.1984297	-9.990677	1.5804249	1.6317726	41.26731	-24.318178	0.8588409	3.826954	133.5806	1e-08	1.9540504	4.625317	97.86061	-11.246042	1.8423157	0.001376038	0.0013624477	0.039228804	0.14043732	0.00010914272	-6.028163	0.0024525374	2.8262323e-10	-18.0168	1.4976226e-08	-1.9540505	23.80692	129.70502	7186.099535226822
56	0.075	0.06400955	0.15306135	1.4099693	5.3027	-2.1980195	0.006560564	0.8034677	2.9260612	-2.318048	24.357143	75.62039	392.0	0.0	13.066667	65.58922	526.0	0.0	1000.0	1000.0	0.2857143	0.13333334	34853.0	0.024458245614035087	1400004.0	-1.2004442	0.81837785	0.15007347	-10.81177	-1.2004558	0.8184147	0.10338724	-10.79904	1.5523486	1.6215444	54.65905	-39.681076	0.872325	3.9150074	173.20523	1e-08	1.9867132	4.603049	104.56589	-10.988087	1.5163316	0.0013802154	0.0013737401	0.03974892	0.1378137	2.508382e-05	-6.3192806	0.001835576	4.2169154e-10	-18.0168	1.4976223e-08	-1.9867128	23.819878	131.94223	7318.067501306534
57	0.075	0.014433756	0.05095933	0.885748	2.1296434	-1.1080747	0.08852801	1.2157109	7.004055	-2.1657426	36.166668	116.525276	531.0	0.0	26.616667	125.26048	890.0	0.0	1000.0	1000.0	0.16666667	0.19166666	35721.0	0.024635172413793104	1425004.0	-1.198042	0.8353711	0.14272928	-16.086906	-1.1980402	0.8353925	0.09426391	-15.744932	1.5467043	1.652385	58.217197	-33.674137	0.89372796	4.052266	144.1504	1e-08	2.0503747	4.8613353	95.94465	-13.220407	1.7071949	0.0014923873	0.0014805591	0.041604977	0.14305523	-0.0001147071	-5.990779	0.0025909292	3.2516467e-10	-18.0168	1.4976226e-08	-2.0503745	23.69559	130.01598	7448.127450942993
58	0.008333334	0.014433758	0.2638362	1.389288	5.076406	-1.624195	-0.6878426	1.0666168	2.7615087	-2.9218726	21.083334	82.20954	410.0	0.0	1.4916667	5.697947	47.0	0.0	1000.0	1000.0	0.20833333	0.108333334	36227.0	0.024560677966101695	1450004.0	-1.2508845	0.8973426	0.2236461	-17.107744	-1.2508854	0.8973455	0.17448652	-17.633078	1.5248677	1.6630393	54.193966	-39.842598	0.8822951	3.7998652	145.6224	1e-08	1.8760575	4.6193514	91.12641	-11.351255	1.7662208	0.0017965047	0.001801876	0.040982433	0.14210631	0.00029395628	-6.0648956	0.00245196	3.1670752e-10	-18.0168	1.4976223e-08	-1.8760573	23.677546	131.59338	7579.734365463257
59	0.04166667	0.014433757	-0.040754873	1.1461622	2.7150311	-1.8340565	-0.29395708	0.86634797	2.6307676	-1.8569226	4.9166665	11.101489	33.0	0.0	22.158333	117.04807	908.0	0.0	1000.0	1000.0	0.20833333	0.11666667	36345.0	0.02423	1475004.0	-1.2660085	0.89107776	0.50297695	-16.928444	-1.2660203	0.8910588	0.51399624	-16.80215	1.5302346	1.6367694	62.443672	-22.282848	0.865162	3.6643405	127.57036	1e-08	2.0494456	4.6019263	81.83694	-15.008812	1.9777476	0.0017015364	0.0017204451	0.039946176	0.13845894	-9.738534e-05	-6.4196734	0.0016548816	1.6928402e-10	-18.0168	1.4976226e-08	-2.0494452	23.789474	129.5658	7709.28023481369
60	0.083333336	0.05	0.1159765	0.9618563	2.3745139	-1.5874691	0.0914118	0.9270258	4.1500654	-1.3032105	23.107143	62.807148	321.0	0.0	28.741667	136.76857	948.0	0.0	1000.0	1000.0	0.25	0.15833333	36992.0	0.02425704918032787	1500004.0	-1.226505	0.8218127	0.3678841	-13.227833	-1.2265157	0.82180166	0.25292993	-13.07067	1.5161657	1.6386442	66.51572	-23.216171	0.86789197	3.67912	124.453476	1e-08	2.010445	4.639634	80.04551	-12.623269	1.7228843	0.0012967703	0.0012972169	0.041136757	0.14101902	-3.34688e-05	-6.0633106	0.0024287156	3.0504807e-10	-18.0168	1.4976223e-08	-2.0104449	23.595533	131.37674	7840.596424341202
61	0.108333334	0.014433759	0.045521263	0.8670123	2.2921507	-1.1917984	0.424874	1.1452868	4.005249	-1.1608815	2.75	9.161741	36.0	0.0	29.816668	116.274536	783.0	0.0	1000.0	1000.0	0.125	0.31666666	37058.0	0.023908387096774193	1525004.0	-1.1885607	0.75923294	0.13885212	-9.357184	-1.1885693	0.7592474	0.1447568	-9.819664	1.5067923	1.6675861	55.687668	-37.286823	0.8806609	3.7416108	136.46106	1e-08	1.91566	4.360089	93.3439	-11.340446	1.8303084	0.0010197161	0.0010047118	0.042559125	0.1452576	0.00021780764	-6.1362123	0.0022735866	2.3973634e-10	-18.0168	1.4976226e-08	-1.9156598	23.97531	129.54753	7970.132387161255
62	0.116666675	0.05	0.32342485	1.4531173	5.946845	-1.337673	-0.16311136	0.9081167	2.7164032	-4.3681765	32.291668	104.863594	515.0	0.0	35.666668	134.90154	874.0	0.0	1000.0	1000.0	0.33333334	0.09166667	37833.0	0.024020952380952382	1550004.0	-1.1525036	0.72458816	0.15214717	-8.878983	-1.1525102	0.72458184	0.09358442	-8.561085	1.4879681	1.6844591	45.91542	-45.548214	0.91137534	3.8607202	156.05042	1e-08	2.0135355	4.5904255	117.7044	-12.532262	1.7756346	0.00096387306	0.00095955876	0.04515978	0.1489739	-2.3949364e-05	-6.0098743	0.0025459523	2.6675034e-10	-18.0168	1.4976223e-08	-2.0135357	23.549248	131.04376	8101.327024936676
63	0.058333337	0.014433757	0.27708837	1.3188921	4.1276484	-1.4086264	-0.26631707	0.9873896	2.50679	-3.4205842	12.666667	42.026447	156.0	0.0	16.416666	81.61429	565.0	0.0	1000.0	1000.0	0.33333334	0.16666667	38148.0	0.0238425	1575004.0	-1.1272308	0.7088866	0.86644244	-9.145822	-1.127237	0.7088814	1.0927646	-9.544001	1.4979032	1.6317846	52.12809	-62.331367	0.9020125	3.8444219	140.58327	1e-08	1.8785397	4.2745094	94.52349	-13.28328	1.8462611	0.0009646193	0.00096771016	0.04509044	0.14561176	0.0002742789	-6.140543	0.002253336	1.7278229e-10	-18.0168	1.4976226e-08	-1.8785397	23.819683	129.50526	8230.733358383179
64	0.033333335	0.023570228	0.07353347	1.1193883	3.2068214	-1.3877195	-0.09444886	0.90259516	2.839867	-1.7244637	21.5	87.944176	471.0	0.0	18.041666	106.73638	930.0	0.0	1000.0	1000.0	0.21428572	0.125	38739.0	0.023839384615384616	1600004.0	-1.0970075	0.6763442	0.9190043	-9.736573	-1.0970142	0.6763481	0.99042284	-9.260574	1.4937685	1.6607695	49.783115	-47.170593	0.90177745	3.988767	134.75252	1e-08	2.0389469	4.810613	145.13164	-12.287296	1.7224689	0.00093030906	0.00092061324	0.045140363	0.14731716	-7.85454e-05	-6.39875	0.0017403951	2.513873e-10	-18.0168	1.4976223e-08	-2.0389466	23.489662	131.417	8362.199213981628
65	0.125	0.027638542	-0.1833417	1.2176849	2.298266	-2.3885882	0.44093987	1.3753972	5.4303684	-1.967046	13.583333	40.532825	161.0	0.0	39.9	145.77266	944.0	0.0	1000.0	1000.0	0.16666667	0.34166667	39088.0	0.023689696969696968	1625004.0	-1.1151315	0.68844223	0.021065354	-9.684735	-1.1151412	0.6884578	0.16863501	-9.742272	1.4818898	1.6780814	44.5524	-26.078928	0.91736597	4.1181607	155.58234	1e-08	1.9399805	4.479686	113.78901	-11.798381	1.5963802	0.00102201	0.0010114318	0.044545688	0.14678937	0.00015671772	-5.99629	0.002576154	3.563599e-10	-18.0168	1.4976226e-08	-1.9399806	23.978285	129.52304	8491.667308092117
66	0.15	0.08975275	0.3314989	1.719802	4.6286654	-1.6231371	-0.07368385	1.0525228	3.893444	-2.186116	30.5	72.40914	287.0	0.0	33.083332	128.86656	905.0	0.0	1000.0	1000.0	0.375	0.175	39824.0	0.023775522388059703	1650004.0	-1.1735327	0.71382654	0.06712139	-10.462309	-1.1735339	0.7138486	-0.037074685	-10.683331	1.4502488	1.6869564	58.547745	-33.49071	0.9373207	4.164102	194.26271	1e-08	2.0175128	4.834997	116.850685	-10.974045	1.6281326	0.0013442445	0.0013236416	0.04661934	0.15126862	-3.5502148e-05	-6.0197873	0.0025137053	3.6616082e-10	-18.0168	1.4976223e-08	-2.0175128	23.54277	130.96858	8622.78182554245
67	0.13333334	0.08498366	0.36947742	1.1311746	3.7187853	-1.094813	0.5747289	1.5095176	8.021894	-2.1529253	3.375	9.223216	35.0	0.0	26.483334	97.559555	752.0	0.0	1000.0	1000.0	0.29166666	0.41666666	39878.0	0.02345764705882353	1675004.0	-1.2678739	0.75142765	-0.18045115	-10.908977	-1.2678739	0.75145996	-0.22940946	-10.639647	1.441546	1.7272388	52.105675	-23.917656	0.9772163	4.4017477	167.28745	1e-08	1.9777659	5.0717087	106.616486	-10.996314	1.8458128	0.0015027206	0.0014807717	0.047917657	0.15260543	6.598977e-05	-5.9006605	0.0027947102	3.4349534e-10	-18.0168	1.4976226e-08	-1.9777659	23.93073	129.60846	8752.2201089859
